date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:37	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367844	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionala410.css	(from https://nexa.law/schedule-a-call/)
20:36:37	7097/7097	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:38%20GMT	https://nexa.law/wp-json/wp/v2/pages/5035	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5035.json	(from https://nexa.law/schedule-a-call/)
20:36:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:39%20GMT	https://nexa.law/our-lawyers	C:/My%20Web%20Sites/nextlaw/nexa.law/our-lawyers	(from https://nexa.law/schedule-a-call/)
20:36:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:39%20GMT	https://nexa.law/our-lawyers	C:/My%20Web%20Sites/nextlaw/nexa.law/our-lawyers	(from https://nexa.law/schedule-a-call/)
20:36:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:39%20GMT	https://nexa.law/?p=5035	C:/My%20Web%20Sites/nextlaw/nexa.law/indexdc4f.html	(from https://nexa.law/schedule-a-call/)
20:36:39	2495/2495	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:40%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Finterest-paid-to-clients-policy%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedc6cc.json	(from https://nexa.law/interest-paid-to-clients-policy/)
20:36:39	2645/2645	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:36:40%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Finterest-paid-to-clients-policy%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedbd45	(from https://nexa.law/interest-paid-to-clients-policy/)
20:36:41	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367849	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional24a1.css	(from https://nexa.law/interest-paid-to-clients-policy/)
20:36:42	13937/13937	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:42%20GMT	https://nexa.law/wp-json/wp/v2/pages/5057	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5057.json	(from https://nexa.law/interest-paid-to-clients-policy/)
20:36:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:43%20GMT	https://nexa.law/?p=5057	C:/My%20Web%20Sites/nextlaw/nexa.law/index31fa.html	(from https://nexa.law/interest-paid-to-clients-policy/)
20:36:43	2402/2402	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:43%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fcookies-policy%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedcd9f.json	(from https://nexa.law/cookies-policy/)
20:36:46	2552/2552	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:36:44%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fcookies-policy%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed2862	(from https://nexa.law/cookies-policy/)
20:36:47	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367850	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional36a1.css	(from https://nexa.law/cookies-policy/)
20:36:48	11855/11855	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:48%20GMT	https://nexa.law/wp-json/wp/v2/pages/5059	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5059.json	(from https://nexa.law/cookies-policy/)
20:36:49	2450/2450	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:49%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fdigital-privacy-policy%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed41c6.json	(from https://nexa.law/digital-privacy-policy/)
20:36:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:49%20GMT	https://nexa.law/?p=5059	C:/My%20Web%20Sites/nextlaw/nexa.law/index9d7f.html	(from https://nexa.law/cookies-policy/)
20:36:50	2600/2600	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:36:50%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fdigital-privacy-policy%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed4e0c	(from https://nexa.law/digital-privacy-policy/)
20:36:50	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367851	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional003e.css	(from https://nexa.law/digital-privacy-policy/)
20:36:51	14571/14571	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:51%20GMT	https://nexa.law/wp-json/wp/v2/pages/5061	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5061.json	(from https://nexa.law/digital-privacy-policy/)
20:36:51	2421/2421	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:52%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fprivacy-policy%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed2fe5.json	(from https://nexa.law/privacy-policy/)
20:36:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:52%20GMT	https://nexa.law/?p=5061	C:/My%20Web%20Sites/nextlaw/nexa.law/index4cf9.html	(from https://nexa.law/digital-privacy-policy/)
20:36:52	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:36:53%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedc946	(from https://nexa.law/privacy-policy/)
20:36:53	17534/17534	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:53%20GMT	https://nexa.law/wp-json/wp/v2/pages/5063	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5063.json	(from https://nexa.law/privacy-policy/)
20:36:54	2437/2437	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:55%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fcomplaints-handling-policy%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed3756.json	(from https://nexa.law/complaints-handling-policy/)
20:36:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:55%20GMT	https://nexa.law/?p=5063	C:/My%20Web%20Sites/nextlaw/nexa.law/index9cff.html	(from https://nexa.law/privacy-policy/)
20:36:54	2585/2585	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:36:55%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Fcomplaints-handling-policy%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embede392	(from https://nexa.law/complaints-handling-policy/)
20:36:55	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367852	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionalbc4b.css	(from https://nexa.law/complaints-handling-policy/)
20:36:57	13740/13740	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:36:56%20GMT	https://nexa.law/wp-json/wp/v2/pages/5036	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/pages/5036.json	(from https://nexa.law/complaints-handling-policy/)
20:36:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:36:58%20GMT	https://nexa.law/?p=5036	C:/My%20Web%20Sites/nextlaw/nexa.law/index4488.html	(from https://nexa.law/complaints-handling-policy/)
20:36:59	1/1	---M--	200	added ('OK')	text/plain	etag:%22698a611d-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/yij8iin.css)
20:37:00	2178/2178	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:01%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fabby-minns%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed2b6b.json	(from https://nexa.law/lawyers/abby-minns/)
20:37:01	729/729	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2212168372d1a0610e12d2493fe0856b28%22	https://nexa.law/lawyers/abby-minns/feed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/abby-minns/feed/index.html	(from https://nexa.law/lawyers/abby-minns/)
20:37:01	2352/2352	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:02%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fabby-minns%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedb6fd	(from https://nexa.law/lawyers/abby-minns/)
20:37:02	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367908	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionalccce.css	(from https://nexa.law/lawyers/abby-minns/)
20:37:02	9034/9034	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:03%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/420	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/420.json	(from https://nexa.law/lawyers/abby-minns/)
20:37:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:04%20GMT	https://nexa.law/?p=420	C:/My%20Web%20Sites/nextlaw/nexa.law/index17d3.html	(from https://nexa.law/lawyers/abby-minns/)
20:37:03	78008/78008	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:37:04%20GMT	https://nexa.law/meet-abby-minns-our-new-ip-rights-litigation-lawyer/	C:/My%20Web%20Sites/nextlaw/nexa.law/meet-abby-minns-our-new-ip-rights-litigation-lawyer/index.html	(from https://nexa.law/lawyers/abby-minns/)
20:37:04	144921/144921	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9f3-29411%22	https://nexa.law/wp-content/uploads/2020/06/abby-thumb.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2020/06/abby-thumb.jpg	(from https://nexa.law/lawyers/abby-minns/)
20:37:04	744/744	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2212168372d1a0610e12d2493fe0856b28%22	https://nexa.law/lawyers/adrian-hansford/feed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/adrian-hansford/feed/index.html	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:05	2222/2222	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:05%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fadrian-hansford%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed4aa4.json	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:05	2396/2396	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:06%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fadrian-hansford%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedc5d5	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:06	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367910	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional7a32.css	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:06	9341/9341	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:07%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/340	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/340.json	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:07	42031/42031	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9eb-be92%22	https://nexa.law/wp-content/uploads/2021/06/Adrian_Hansford_Thumb.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2021/06/Adrian_Hansford_Thumb.jpg	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:08%20GMT	https://nexa.law/?p=340	C:/My%20Web%20Sites/nextlaw/nexa.law/index80a3.html	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:08	2199/2199	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:09%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fagnes-gay%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed3746.json	(from https://nexa.law/lawyers/agnes-gay/)
20:37:08	78678/78678	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:37:08%20GMT	https://nexa.law/property-lawyer-adrian-hansford-joins-nexa-law/	C:/My%20Web%20Sites/nextlaw/nexa.law/property-lawyer-adrian-hansford-joins-nexa-law/index.html	(from https://nexa.law/lawyers/adrian-hansford/)
20:37:08	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:09%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Fagnes-gay%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed66a8	(from https://nexa.law/lawyers/agnes-gay/)
20:37:09	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367911	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionalc4c9.css	(from https://nexa.law/lawyers/agnes-gay/)
20:37:10	9169/9169	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:10%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/5662	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/5662.json	(from https://nexa.law/lawyers/agnes-gay/)
20:37:10	2235/2235	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:11%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Failsa-fairchild%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embeda057.json	(from https://nexa.law/lawyers/ailsa-fairchild/)
20:37:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:11%20GMT	https://nexa.law/?p=5662	C:/My%20Web%20Sites/nextlaw/nexa.law/indexb4f6.html	(from https://nexa.law/lawyers/agnes-gay/)
20:37:11	2409/2409	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:11%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Failsa-fairchild%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedbd83	(from https://nexa.law/lawyers/ailsa-fairchild/)
20:37:11	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367913	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionalbef4.css	(from https://nexa.law/lawyers/ailsa-fairchild/)
20:37:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:13%20GMT	https://nexa.law/?p=6157	C:/My%20Web%20Sites/nextlaw/nexa.law/index879c.html	(from https://nexa.law/lawyers/ailsa-fairchild/)
20:37:13	2198/2198	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:13%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falex-keenan%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedbcaf.json	(from https://nexa.law/lawyers/alex-keenan/)
20:37:13	732/732	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2212168372d1a0610e12d2493fe0856b28%22	https://nexa.law/lawyers/alex-keenan/feed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/alex-keenan/feed/index.html	(from https://nexa.law/lawyers/alex-keenan/)
20:37:13	9405/9405	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:13%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/6157	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/6157.json	(from https://nexa.law/lawyers/ailsa-fairchild/)
20:37:13	2372/2372	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:14%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falex-keenan%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed0269	(from https://nexa.law/lawyers/alex-keenan/)
20:37:14	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367914	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional7722.css	(from https://nexa.law/lawyers/alex-keenan/)
20:37:15	9187/9187	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:15%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/369	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/369.json	(from https://nexa.law/lawyers/alex-keenan/)
20:37:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:16%20GMT	https://nexa.law/?p=369	C:/My%20Web%20Sites/nextlaw/nexa.law/index0261.html	(from https://nexa.law/lawyers/alex-keenan/)
20:37:17	117645/117645	---M--	200	added ('OK')	image/jpeg	etag:%22672cc9ea-21758%22	https://nexa.law/wp-content/uploads/2021/12/Alex_Keenan_Thumb.jpg	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/uploads/2021/12/Alex_Keenan_Thumb.jpg	(from https://nexa.law/lawyers/alex-keenan/)
20:37:18	2241/2241	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:18%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falexander-wright%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed8a82.json	(from https://nexa.law/lawyers/alexander-wright/)
20:37:18	79806/79806	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Apr%202026%2019:37:16%20GMT	https://nexa.law/meet-alex-keenan-an-expert-in-all-private-client-agricultural-law/	C:/My%20Web%20Sites/nextlaw/nexa.law/meet-alex-keenan-an-expert-in-all-private-client-agricultural-law/index.html	(from https://nexa.law/lawyers/alex-keenan/)
20:37:18	2415/2415	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:19%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falexander-wright%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedb789	(from https://nexa.law/lawyers/alexander-wright/)
20:37:18	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367915	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional40e7.css	(from https://nexa.law/lawyers/alexander-wright/)
20:37:19	9218/9218	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:20%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/6183	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/6183.json	(from https://nexa.law/lawyers/alexander-wright/)
20:37:20	2229/2229	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:20%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falexandra-dean%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedba86.json	(from https://nexa.law/lawyers/alexandra-dean/)
20:37:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:20%20GMT	https://nexa.law/?p=6183	C:/My%20Web%20Sites/nextlaw/nexa.law/indexed9a.html	(from https://nexa.law/lawyers/alexander-wright/)
20:37:20	2403/2403	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:21%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falexandra-dean%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed3e7c	(from https://nexa.law/lawyers/alexandra-dean/)
20:37:21	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367917	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additional3a2d.css	(from https://nexa.law/lawyers/alexandra-dean/)
20:37:21	9366/9366	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:22%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/5990	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/5990.json	(from https://nexa.law/lawyers/alexandra-dean/)
20:37:22	2247/2247	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:23%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falistair-haggerty%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed3b4f.json	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:23%20GMT	https://nexa.law/?p=5990	C:/My%20Web%20Sites/nextlaw/nexa.law/indexa55c.html	(from https://nexa.law/lawyers/alexandra-dean/)
20:37:22	750/750	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2212168372d1a0610e12d2493fe0856b28%22	https://nexa.law/lawyers/alistair-haggerty/feed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/alistair-haggerty/feed/index.html	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:22	2421/2421	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:23%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Falistair-haggerty%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedbad7	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:23	17265/17265	---MCZ	200	added ('OK')	text/css	etag:W/%2269c263aa-4371%22	https://nexa.law/wp-content/themes/nexalaw/src/css/additional.css?ver=1776367918	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-content/themes/nexalaw/src/css/additionalfa28.css	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:24	9525/9525	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:24%20GMT	https://nexa.law/wp-json/wp/v2/lawyer/338	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/wp/v2/lawyer/338.json	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:24	2207/2207	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20Apr%202026%2019:37:25%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Famaar-faaruq%2F	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embedc1c5.json	(from https://nexa.law/lawyers/amaar-faaruq/)
20:37:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Apr%202026%2019:37:25%20GMT	https://nexa.law/?p=338	C:/My%20Web%20Sites/nextlaw/nexa.law/indexbcd6.html	(from https://nexa.law/lawyers/alistair-haggerty/)
20:37:24	735/735	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2212168372d1a0610e12d2493fe0856b28%22	https://nexa.law/lawyers/amaar-faaruq/feed/	C:/My%20Web%20Sites/nextlaw/nexa.law/lawyers/amaar-faaruq/feed/index.html	(from https://nexa.law/lawyers/amaar-faaruq/)
20:37:25	2381/2381	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20Apr%202026%2019:37:26%20GMT	https://nexa.law/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnexa.law%2Flawyers%2Famaar-faaruq%2F&format=xml	C:/My%20Web%20Sites/nextlaw/nexa.law/wp-json/oembed/1.0/embed3a3c	(from https://nexa.law/lawyers/amaar-faaruq/)
